Fecha,Departure,Arrive,Hora_Salida,Hora_LLegada,Vuelos,Tarifa,Price,Tipo
2023-01-23,CLO,BOG,7:32 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-23,CLO,BOG,7:32 P.M.,4:58 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-23,CLO,BOG,7:32 P.M.,6:43 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-23,CLO,BOG,7:32 P.M.,8:27 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-23,CLO,BOG,7:32 P.M.,9:23 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-23,CLO,BOG,7:32 P.M.,11:46 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-23,CLO,BOG,7:32 P.M.,1:46 P.M.,,Tarifa: D,$299.077 COP,Con conexión
2023-01-23,CLO,BOG,7:32 P.M.,3:22 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-24,CLO,BOG,3:38 P.M.,4:48 P.M.,VH5794,Tarifa: B,$223.290 COP,Directo
2023-01-24,CLO,BOG,6:54 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-24,CLO,BOG,6:54 P.M.,4:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-24,CLO,BOG,6:54 P.M.,7:10 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-24,CLO,BOG,6:54 P.M.,12:00 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-24,CLO,BOG,6:54 P.M.,5:33 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-25,CLO,BOG,2:09 P.M.,3:14 P.M.,VH5796,Tarifa: B,$223.290 COP,Directo
2023-01-25,CLO,BOG,5:39 A.M.,12:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-25,CLO,BOG,11:02 A.M.,5:33 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-25,CLO,BOG,11:02 A.M.,8:02 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-25,CLO,BOG,11:02 A.M.,8:32 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-25,CLO,BOG,11:02 A.M.,10:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-25,CLO,BOG,5:39 A.M.,5:33 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-25,CLO,BOG,11:02 A.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-25,CLO,BOG,5:39 A.M.,8:02 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-25,CLO,BOG,5:39 A.M.,8:32 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-25,CLO,BOG,5:39 A.M.,10:00 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-25,CLO,BOG,5:39 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-25,CLO,BOG,11:02 A.M.,7:01 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-25,CLO,BOG,11:02 A.M.,7:48 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-26,CLO,BOG,12:01 P.M.,1:10 P.M.,VH5794,Tarifa: E,$233.862 COP,Directo
2023-01-26,CLO,BOG,6:03 A.M.,12:11 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-26,CLO,BOG,3:31 P.M.,10:02 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-26,CLO,BOG,3:31 P.M.,11:25 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-26,CLO,BOG,6:03 A.M.,3:43 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-26,CLO,BOG,6:03 A.M.,5:04 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-26,CLO,BOG,3:31 P.M.,5:30 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-26,CLO,BOG,3:31 P.M.,6:54 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-26,CLO,BOG,6:03 A.M.,10:02 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-26,CLO,BOG,6:03 A.M.,11:25 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-26,CLO,BOG,3:31 P.M.,10:04 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-26,CLO,BOG,6:03 A.M.,5:30 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-27,CLO,BOG,5:52 A.M.,6:59 A.M.,VH5800,Tarifa: B,$223.290 COP,Directo
2023-01-27,CLO,BOG,8:37 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-27,CLO,BOG,9:08 A.M.,4:01 P.M.,,Tarifa: N,$374.372 COP,Con conexión
2023-01-27,CLO,BOG,8:37 P.M.,4:54 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-27,CLO,BOG,9:08 A.M.,8:00 P.M.,,Tarifa: P,$423.638 COP,Con conexión
2023-01-27,CLO,BOG,9:08 A.M.,9:15 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-27,CLO,BOG,9:08 A.M.,10:03 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-27,CLO,BOG,9:08 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-27,CLO,BOG,8:37 P.M.,1:57 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-27,CLO,BOG,9:08 A.M.,4:54 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-27,CLO,BOG,8:37 P.M.,5:34 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-27,CLO,BOG,8:37 P.M.,9:09 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-28,CLO,BOG,6:28 A.M.,7:34 A.M.,VH5794,Tarifa: A,$173.572 COP,Directo
2023-01-28,CLO,BOG,3:27 P.M.,9:09 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-28,CLO,BOG,3:27 P.M.,10:43 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-28,CLO,BOG,5:36 A.M.,1:57 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-28,CLO,BOG,5:36 A.M.,5:34 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-28,CLO,BOG,3:27 P.M.,6:32 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-28,CLO,BOG,5:36 A.M.,9:09 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-28,CLO,BOG,5:36 A.M.,10:43 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-28,CLO,BOG,3:27 P.M.,8:45 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-28,CLO,BOG,3:27 P.M.,9:53 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-28,CLO,BOG,3:27 P.M.,1:18 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-29,CLO,BOG,5:40 A.M.,6:47 A.M.,VH5800,Tarifa: B,$223.290 COP,Directo
2023-01-29,CLO,BOG,6:24 A.M.,9:53 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-29,CLO,BOG,6:19 P.M.,10:03 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-29,CLO,BOG,6:19 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-29,CLO,BOG,6:24 A.M.,1:18 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-29,CLO,BOG,6:19 P.M.,4:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-29,CLO,BOG,6:24 A.M.,5:08 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-29,CLO,BOG,6:19 P.M.,5:44 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-29,CLO,BOG,6:19 P.M.,8:00 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-29,CLO,BOG,6:24 A.M.,8:39 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-29,CLO,BOG,6:19 P.M.,8:57 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-29,CLO,BOG,6:24 A.M.,10:03 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-29,CLO,BOG,6:19 P.M.,9:59 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-29,CLO,BOG,6:19 P.M.,11:08 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-29,CLO,BOG,6:24 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-30,CLO,BOG,4:51 P.M.,5:55 P.M.,VH5794,Tarifa: B,$223.290 COP,Directo
2023-01-30,CLO,BOG,5:46 A.M.,8:57 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-30,CLO,BOG,8:06 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-30,CLO,BOG,5:46 A.M.,9:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-30,CLO,BOG,5:46 A.M.,11:08 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-30,CLO,BOG,8:06 P.M.,4:58 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-30,CLO,BOG,5:46 A.M.,5:20 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-30,CLO,BOG,8:06 P.M.,8:21 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-30,CLO,BOG,8:06 P.M.,8:34 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-30,CLO,BOG,8:06 P.M.,10:58 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-30,CLO,BOG,5:46 A.M.,9:52 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-30,CLO,BOG,5:46 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-31,CLO,BOG,8:28 A.M.,9:36 A.M.,VH5800,Tarifa: B,$223.290 COP,Directo
2023-01-31,CLO,BOG,3:19 P.M.,4:29 P.M.,VH5794,Tarifa: B,$223.290 COP,Directo
2023-01-31,CLO,BOG,6:35 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-31,CLO,BOG,6:35 P.M.,4:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-31,CLO,BOG,6:35 P.M.,7:10 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-31,CLO,BOG,6:35 P.M.,7:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-01-31,CLO,BOG,6:35 P.M.,12:28 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-01-31,CLO,BOG,6:35 P.M.,2:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-01,CLO,BOG,7:54 A.M.,8:59 A.M.,VH5796,Tarifa: B,$223.290 COP,Directo
2023-02-01,CLO,BOG,11:38 A.M.,2:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-01,CLO,BOG,6:20 A.M.,12:28 P.M.,,Tarifa: D,$278.577 COP,Con conexión
2023-02-01,CLO,BOG,6:20 A.M.,2:30 P.M.,,Tarifa: D,$278.577 COP,Con conexión
2023-02-01,CLO,BOG,11:38 A.M.,8:03 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-01,CLO,BOG,11:38 A.M.,9:11 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-01,CLO,BOG,11:38 A.M.,11:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-01,CLO,BOG,6:20 A.M.,8:03 P.M.,,Tarifa: D,$278.577 COP,Con conexión
2023-02-01,CLO,BOG,6:20 A.M.,9:11 P.M.,,Tarifa: D,$299.077 COP,Con conexión
2023-02-01,CLO,BOG,6:20 A.M.,11:00 P.M.,,Tarifa: D,$299.077 COP,Con conexión
2023-02-01,CLO,BOG,11:38 A.M.,7:01 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-01,CLO,BOG,11:38 A.M.,9:14 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-01,CLO,BOG,11:38 A.M.,10:41 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-01,CLO,BOG,11:38 A.M.,12:02 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-01,CLO,BOG,6:20 A.M.,7:01 A.M.,,Tarifa: D,$299.077 COP,Con conexión
2023-02-02,CLO,BOG,10:19 P.M.,11:25 P.M.,VH5794,Tarifa: W,$141.132 COP,Directo
2023-02-02,CLO,BOG,6:16 A.M.,9:14 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-02,CLO,BOG,6:16 A.M.,10:41 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-02,CLO,BOG,6:16 A.M.,12:02 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-02,CLO,BOG,6:16 A.M.,1:09 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-02,CLO,BOG,10:28 P.M.,5:30 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-02,CLO,BOG,10:28 P.M.,6:29 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-02,CLO,BOG,6:16 A.M.,2:38 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-02,CLO,BOG,10:28 P.M.,7:30 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-02,CLO,BOG,6:16 A.M.,3:31 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-02,CLO,BOG,6:16 A.M.,5:15 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-02,CLO,BOG,6:16 A.M.,10:02 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-02,CLO,BOG,10:28 P.M.,4:00 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-03,CLO,BOG,6:01 A.M.,7:07 A.M.,VH5800,Tarifa: B,$223.290 COP,Directo
2023-02-03,CLO,BOG,10:24 P.M.,11:30 P.M.,VH5796,Tarifa: W,$141.132 COP,Directo
2023-02-03,CLO,BOG,8:37 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-03,CLO,BOG,9:16 A.M.,4:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-03,CLO,BOG,8:37 P.M.,4:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-03,CLO,BOG,8:37 P.M.,6:34 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-03,CLO,BOG,8:37 P.M.,7:09 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-03,CLO,BOG,9:16 A.M.,8:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-03,CLO,BOG,9:16 A.M.,9:22 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-03,CLO,BOG,8:37 P.M.,10:05 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-03,CLO,BOG,9:16 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-03,CLO,BOG,9:16 A.M.,4:59 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-03,CLO,BOG,9:16 A.M.,6:34 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-03,CLO,BOG,8:37 P.M.,5:55 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-03,CLO,BOG,9:16 A.M.,7:09 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-04,CLO,BOG,12:34 P.M.,1:43 P.M.,VH5794,Tarifa: W,$141.132 COP,Directo
2023-02-04,CLO,BOG,5:36 A.M.,10:05 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-04,CLO,BOG,8:54 P.M.,6:34 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-04,CLO,BOG,8:54 P.M.,6:52 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-04,CLO,BOG,8:54 P.M.,8:45 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-04,CLO,BOG,5:36 A.M.,5:55 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-04,CLO,BOG,8:54 P.M.,9:56 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-04,CLO,BOG,5:36 A.M.,9:00 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-04,CLO,BOG,5:36 A.M.,9:29 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-04,CLO,BOG,8:54 P.M.,1:05 P.M.,,Tarifa: E,$308.657 COP,Con conexión
2023-02-04,CLO,BOG,5:36 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-04,CLO,BOG,8:54 P.M.,5:05 P.M.,,Tarifa: M,$382.556 COP,Con conexión
2023-02-04,CLO,BOG,8:54 P.M.,8:29 P.M.,,Tarifa: G,$318.236 COP,Con conexión
2023-02-05,CLO,BOG,10:23 P.M.,11:29 P.M.,VH5800,Tarifa: H,$246.952 COP,Directo
2023-02-05,CLO,BOG,5:58 A.M.,8:45 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-05,CLO,BOG,5:33 P.M.,8:29 P.M.,,Tarifa: G,$297.736 COP,Con conexión
2023-02-05,CLO,BOG,5:58 A.M.,9:56 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-05,CLO,BOG,5:33 P.M.,10:02 P.M.,,Tarifa: G,$297.736 COP,Con conexión
2023-02-05,CLO,BOG,5:33 P.M.,11:30 P.M.,,Tarifa: G,$297.736 COP,Con conexión
2023-02-05,CLO,BOG,5:58 A.M.,1:05 P.M.,,Tarifa: E,$288.157 COP,Con conexión
2023-02-05,CLO,BOG,5:58 A.M.,5:05 P.M.,,Tarifa: M,$362.056 COP,Con conexión
2023-02-05,CLO,BOG,5:33 P.M.,4:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-05,CLO,BOG,5:33 P.M.,5:49 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-05,CLO,BOG,5:58 A.M.,8:29 P.M.,,Tarifa: G,$318.236 COP,Con conexión
2023-02-05,CLO,BOG,5:33 P.M.,8:46 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-05,CLO,BOG,5:58 A.M.,10:02 P.M.,,Tarifa: G,$318.236 COP,Con conexión
2023-02-05,CLO,BOG,5:33 P.M.,9:57 A.M.,,Tarifa: H,$330.553 COP,Con conexión
2023-02-05,CLO,BOG,5:58 A.M.,11:30 P.M.,,Tarifa: G,$318.236 COP,Con conexión
2023-02-05,CLO,BOG,5:33 P.M.,2:39 P.M.,,Tarifa: D,$299.077 COP,Con conexión
2023-02-06,CLO,BOG,4:51 P.M.,5:55 P.M.,VH5794,Tarifa: B,$223.290 COP,Directo
2023-02-06,CLO,BOG,5:49 A.M.,8:46 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-06,CLO,BOG,5:49 A.M.,9:57 A.M.,,Tarifa: H,$310.053 COP,Con conexión
2023-02-06,CLO,BOG,7:20 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-06,CLO,BOG,5:49 A.M.,2:39 P.M.,,Tarifa: D,$278.577 COP,Con conexión
2023-02-06,CLO,BOG,7:20 P.M.,4:58 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-06,CLO,BOG,7:20 P.M.,6:38 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-06,CLO,BOG,5:49 A.M.,5:29 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-06,CLO,BOG,7:20 P.M.,8:30 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-06,CLO,BOG,7:20 P.M.,8:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-06,CLO,BOG,5:49 A.M.,9:11 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-06,CLO,BOG,7:20 P.M.,12:00 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-06,CLO,BOG,5:49 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-06,CLO,BOG,7:20 P.M.,1:47 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-06,CLO,BOG,7:20 P.M.,3:38 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-07,CLO,BOG,8:57 A.M.,10:05 A.M.,VH5800,Tarifa: W,$141.132 COP,Directo
2023-02-07,CLO,BOG,4:36 P.M.,5:40 P.M.,VH5794,Tarifa: W,$141.132 COP,Directo
2023-02-07,CLO,BOG,8:41 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-07,CLO,BOG,8:28 A.M.,12:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-07,CLO,BOG,8:28 A.M.,1:47 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-07,CLO,BOG,8:28 A.M.,3:38 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-07,CLO,BOG,8:41 P.M.,4:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-07,CLO,BOG,8:41 P.M.,7:10 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-07,CLO,BOG,8:28 A.M.,6:58 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-07,CLO,BOG,8:41 P.M.,7:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-07,CLO,BOG,8:28 A.M.,9:11 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-07,CLO,BOG,8:28 A.M.,10:02 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-07,CLO,BOG,8:28 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-07,CLO,BOG,8:41 P.M.,12:28 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-07,CLO,BOG,8:41 P.M.,2:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-07,CLO,BOG,8:28 A.M.,4:59 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-07,CLO,BOG,8:28 A.M.,7:10 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-08,CLO,BOG,7:54 A.M.,8:59 A.M.,VH5796,Tarifa: W,$141.132 COP,Directo
2023-02-08,CLO,BOG,11:38 A.M.,2:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-08,CLO,BOG,6:20 A.M.,12:28 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-08,CLO,BOG,6:20 A.M.,2:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-08,CLO,BOG,11:38 A.M.,8:03 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-08,CLO,BOG,10:13 P.M.,7:01 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-08,CLO,BOG,11:38 A.M.,9:11 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-08,CLO,BOG,10:13 P.M.,9:14 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-08,CLO,BOG,11:38 A.M.,11:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-08,CLO,BOG,11:38 A.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-08,CLO,BOG,10:13 P.M.,10:41 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-08,CLO,BOG,6:20 A.M.,8:03 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-08,CLO,BOG,10:13 P.M.,12:02 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-08,CLO,BOG,6:20 A.M.,9:11 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-08,CLO,BOG,10:13 P.M.,1:09 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-08,CLO,BOG,10:13 P.M.,2:38 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-08,CLO,BOG,6:20 A.M.,11:00 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-08,CLO,BOG,6:20 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-08,CLO,BOG,10:13 P.M.,3:31 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-09,CLO,BOG,10:19 P.M.,11:25 P.M.,VH5794,Tarifa: W,$141.132 COP,Directo
2023-02-09,CLO,BOG,6:16 A.M.,9:14 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-09,CLO,BOG,6:16 A.M.,10:41 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-09,CLO,BOG,6:16 A.M.,12:02 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-09,CLO,BOG,3:13 P.M.,10:02 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-09,CLO,BOG,6:16 A.M.,1:09 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-09,CLO,BOG,3:13 P.M.,11:28 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-09,CLO,BOG,6:16 A.M.,2:38 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-09,CLO,BOG,6:16 A.M.,3:31 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-09,CLO,BOG,6:16 A.M.,5:15 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-09,CLO,BOG,3:13 P.M.,6:29 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-09,CLO,BOG,6:16 A.M.,10:02 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-09,CLO,BOG,3:13 P.M.,7:30 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-09,CLO,BOG,6:16 A.M.,11:28 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-10,CLO,BOG,6:01 A.M.,7:07 A.M.,VH5800,Tarifa: J,$255.282 COP,Directo
2023-02-10,CLO,BOG,10:19 P.M.,11:25 P.M.,VH5796,Tarifa: W,$141.132 COP,Directo
2023-02-10,CLO,BOG,7:57 P.M.,11:30 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-10,CLO,BOG,9:16 A.M.,4:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-10,CLO,BOG,7:57 P.M.,4:59 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-10,CLO,BOG,7:57 P.M.,6:34 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-10,CLO,BOG,9:16 A.M.,8:00 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-10,CLO,BOG,7:57 P.M.,7:09 A.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-10,CLO,BOG,9:16 A.M.,9:22 P.M.,,Tarifa: B,$270.366 COP,Con conexión
2023-02-10,CLO,BOG,7:57 P.M.,10:05 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-10,CLO,BOG,9:16 A.M.,11:30 P.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-10,CLO,BOG,9:16 A.M.,4:59 A.M.,,Tarifa: B,$290.866 COP,Con conexión
2023-02-10,CLO,BOG,9:16 A.M.,6:34 A.M.,,Tarifa: B,$290.866 COP,Con conexión
