CaptureDate,Aerolinea,Fecha,Departure,Arrive,Hora_Salida,Hora_LLegada,Price,Tipo
2023-04-06,Latam,2023-04-21,BOG,CLO,11:26:00,20:56:00,1067480,2_paradas
2023-04-06,Latam,2023-04-21,BOG,CLO,16:43:00,00:51:00,716430,2_paradas
2023-04-06,Latam,2023-04-21,BOG,CLO,18:59:00,00:51:00,716430,2_paradas
2023-04-06,Latam,2023-04-22,BOG,CLO,05:00:00,06:07:00,154510,Directo
2023-04-06,Latam,2023-04-22,BOG,CLO,06:00:00,07:07:00,154510,Directo
2023-04-06,Latam,2023-04-22,BOG,CLO,06:44:00,07:51:00,154510,Directo
2023-04-06,Latam,2023-04-22,BOG,CLO,07:34:00,08:41:00,154510,Directo
2023-04-06,Latam,2023-04-22,BOG,CLO,09:30:00,10:37:00,154510,Directo
2023-04-06,Latam,2023-04-22,BOG,CLO,11:28:00,12:32:00,154510,Directo
2023-04-06,Latam,2023-04-22,BOG,CLO,12:14:00,13:18:00,154510,Directo
2023-04-06,Latam,2023-04-22,BOG,CLO,15:15:00,16:19:00,154510,Directo
2023-04-06,Latam,2023-04-22,BOG,CLO,16:25:00,17:29:00,154510,Directo
2023-04-06,Latam,2023-04-22,BOG,CLO,17:21:00,18:28:00,154510,Directo
2023-04-06,Latam,2023-04-22,BOG,CLO,18:57:00,20:01:00,194490,Directo
2023-04-06,Latam,2023-04-22,BOG,CLO,21:48:00,22:52:00,154510,Directo
2023-04-06,Latam,2023-04-22,BOG,CLO,23:03:00,00:07:00,154510,Directo
2023-04-06,Latam,2023-04-22,BOG,CLO,05:15:00,09:17:00,250300,1_parada
2023-04-06,Latam,2023-04-22,BOG,CLO,05:45:00,09:17:00,250300,1_parada
2023-04-06,Latam,2023-04-22,BOG,CLO,06:16:00,09:17:00,250300,1_parada
2023-04-06,Latam,2023-04-22,BOG,CLO,06:45:00,09:17:00,250300,1_parada
2023-04-06,Latam,2023-04-22,BOG,CLO,09:45:00,16:47:00,250300,1_parada
2023-04-06,Latam,2023-04-22,BOG,CLO,10:49:00,16:47:00,330270,1_parada
2023-04-06,Latam,2023-04-22,BOG,CLO,13:10:00,16:47:00,250300,1_parada
2023-04-06,Latam,2023-04-22,BOG,CLO,13:10:00,19:53:00,250300,1_parada
2023-04-06,Latam,2023-04-22,BOG,CLO,14:46:00,19:53:00,330270,1_parada
2023-04-06,Latam,2023-04-22,BOG,CLO,15:44:00,19:53:00,330270,1_parada
2023-04-06,Latam,2023-04-22,BOG,CLO,16:30:00,19:53:00,250300,1_parada
2023-04-06,Latam,2023-04-22,BOG,CLO,17:14:00,19:53:00,330270,1_parada
2023-04-06,Latam,2023-04-22,BOG,CLO,08:04:00,16:47:00,347880,2_paradas
2023-04-06,Latam,2023-04-22,BOG,CLO,08:04:00,19:53:00,347880,2_paradas
2023-04-06,Latam,2023-04-22,BOG,CLO,09:15:00,16:47:00,436300,2_paradas
2023-04-06,Latam,2023-04-22,BOG,CLO,11:05:00,19:53:00,417260,2_paradas
2023-04-06,Latam,2023-04-23,BOG,CLO,05:00:00,06:07:00,154510,Directo
2023-04-06,Latam,2023-04-23,BOG,CLO,05:50:00,06:57:00,154510,Directo
2023-04-06,Latam,2023-04-23,BOG,CLO,06:44:00,07:51:00,154510,Directo
2023-04-06,Latam,2023-04-23,BOG,CLO,08:45:00,09:52:00,154510,Directo
2023-04-06,Latam,2023-04-23,BOG,CLO,10:15:00,11:19:00,154510,Directo
2023-04-06,Latam,2023-04-23,BOG,CLO,10:30:00,11:34:00,154510,Directo
2023-04-06,Latam,2023-04-23,BOG,CLO,15:19:00,16:23:00,194490,Directo
2023-04-06,Latam,2023-04-23,BOG,CLO,16:59:00,18:03:00,194490,Directo
2023-04-06,Latam,2023-04-23,BOG,CLO,18:45:00,19:49:00,253040,Directo
2023-04-06,Latam,2023-04-23,BOG,CLO,20:15:00,21:19:00,194490,Directo
2023-04-06,Latam,2023-04-23,BOG,CLO,20:45:00,21:49:00,194490,Directo
2023-04-06,Latam,2023-04-23,BOG,CLO,21:30:00,22:34:00,194490,Directo
2023-04-06,Latam,2023-04-23,BOG,CLO,06:00:00,12:33:00,320630,1_parada
2023-04-06,Latam,2023-04-23,BOG,CLO,06:30:00,12:33:00,320630,1_parada
2023-04-06,Latam,2023-04-23,BOG,CLO,08:30:00,12:33:00,320630,1_parada
2023-04-06,Latam,2023-04-23,BOG,CLO,09:18:00,12:33:00,320630,1_parada
2023-04-06,Latam,2023-04-23,BOG,CLO,09:45:00,12:33:00,320630,1_parada
2023-04-06,Latam,2023-04-23,BOG,CLO,09:45:00,16:26:00,360620,1_parada
2023-04-06,Latam,2023-04-23,BOG,CLO,10:15:00,16:26:00,423690,1_parada
2023-04-06,Latam,2023-04-23,BOG,CLO,12:00:00,16:26:00,423690,1_parada
2023-04-06,Latam,2023-04-23,BOG,CLO,12:59:00,16:26:00,725470,1_parada
2023-04-06,Latam,2023-04-23,BOG,CLO,12:59:00,19:33:00,360620,1_parada
2023-04-06,Latam,2023-04-23,BOG,CLO,14:35:00,19:33:00,360620,1_parada
2023-04-06,Latam,2023-04-23,BOG,CLO,16:14:00,19:33:00,360620,1_parada
2023-04-06,Latam,2023-04-23,BOG,CLO,17:00:00,19:33:00,423690,1_parada
2023-04-06,Latam,2023-04-23,BOG,CLO,09:50:00,19:33:00,418930,2_paradas
2023-04-06,Latam,2023-04-23,BOG,CLO,13:59:00,19:33:00,395720,2_paradas
2023-04-06,Latam,2023-04-23,BOG,CLO,20:29:00,05:10:00,471560,2_paradas
2023-04-06,Latam,2023-04-24,BOG,CLO,05:15:00,06:22:00,154510,Directo
2023-04-06,Latam,2023-04-24,BOG,CLO,07:42:00,08:49:00,154510,Directo
2023-04-06,Latam,2023-04-24,BOG,CLO,08:40:00,09:47:00,154510,Directo
2023-04-06,Latam,2023-04-24,BOG,CLO,09:23:00,10:27:00,154510,Directo
2023-04-06,Latam,2023-04-24,BOG,CLO,10:45:00,11:49:00,154510,Directo
2023-04-06,Latam,2023-04-24,BOG,CLO,11:14:00,12:18:00,154510,Directo
2023-04-06,Latam,2023-04-24,BOG,CLO,11:43:00,12:47:00,154510,Directo
2023-04-06,Latam,2023-04-24,BOG,CLO,15:12:00,16:16:00,154510,Directo
2023-04-06,Latam,2023-04-24,BOG,CLO,16:03:00,17:07:00,154510,Directo
2023-04-06,Latam,2023-04-24,BOG,CLO,18:24:00,19:28:00,154510,Directo
2023-04-06,Latam,2023-04-24,BOG,CLO,19:20:00,20:24:00,154510,Directo
2023-04-06,Latam,2023-04-24,BOG,CLO,20:45:00,21:49:00,154510,Directo
2023-04-06,Latam,2023-04-24,BOG,CLO,21:30:00,22:34:00,154510,Directo
2023-04-06,Latam,2023-04-24,BOG,CLO,09:40:00,15:44:00,463670,1_parada
2023-04-06,Latam,2023-04-24,BOG,CLO,15:15:00,19:57:00,468430,1_parada
2023-04-06,Latam,2023-04-24,BOG,CLO,15:15:00,21:47:00,330270,1_parada
2023-04-06,Latam,2023-04-24,BOG,CLO,17:24:00,19:57:00,330270,1_parada
2023-04-06,Latam,2023-04-24,BOG,CLO,17:24:00,21:47:00,250300,1_parada
2023-04-06,Latam,2023-04-24,BOG,CLO,19:00:00,21:47:00,250300,1_parada
2023-04-06,Latam,2023-04-24,BOG,CLO,19:14:00,21:47:00,250300,1_parada
2023-04-06,Latam,2023-04-24,BOG,CLO,09:04:00,19:57:00,1224910,2_paradas
2023-04-06,Latam,2023-04-24,BOG,CLO,11:59:00,19:57:00,347880,2_paradas
2023-04-06,Latam,2023-04-24,BOG,CLO,11:59:00,21:47:00,311950,2_paradas
2023-04-06,Latam,2023-04-25,BOG,CLO,05:00:00,06:07:00,154510,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,05:45:00,06:52:00,154510,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,06:15:00,07:22:00,154510,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,07:14:00,08:21:00,154510,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,09:30:00,10:37:00,154510,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,10:19:00,11:23:00,154510,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,10:45:00,11:52:00,154510,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,15:24:00,16:28:00,154510,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,17:26:00,18:30:00,154510,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,18:00:00,19:04:00,154510,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,19:08:00,20:12:00,154510,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,19:45:00,20:49:00,154510,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,21:07:00,22:11:00,194490,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,22:59:00,00:03:00,154510,Directo
2023-04-06,Latam,2023-04-25,BOG,CLO,05:10:00,09:21:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,06:27:00,09:21:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,06:45:00,09:21:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,08:32:00,15:20:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,09:47:00,15:20:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,11:30:00,15:20:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,11:30:00,17:50:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,12:47:00,15:20:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,12:47:00,17:50:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,13:24:00,17:50:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,13:44:00,17:50:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,14:14:00,17:50:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,14:45:00,17:50:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,16:29:00,23:28:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,18:44:00,23:28:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,19:50:00,23:28:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,21:00:00,23:28:00,250300,1_parada
2023-04-06,Latam,2023-04-25,BOG,CLO,09:45:00,15:20:00,361690,2_paradas
2023-04-06,Latam,2023-04-25,BOG,CLO,10:30:00,17:50:00,417260,2_paradas
2023-04-06,Latam,2023-04-25,BOG,CLO,15:15:00,23:28:00,311950,2_paradas
2023-04-06,Latam,2023-04-26,BOG,CLO,05:00:00,06:07:00,154510,Directo
2023-04-06,Latam,2023-04-26,BOG,CLO,06:00:00,07:07:00,154510,Directo
2023-04-06,Latam,2023-04-26,BOG,CLO,06:38:00,07:45:00,154510,Directo
2023-04-06,Latam,2023-04-26,BOG,CLO,07:14:00,08:21:00,154510,Directo
2023-04-06,Latam,2023-04-26,BOG,CLO,11:56:00,13:00:00,154510,Directo
2023-04-06,Latam,2023-04-26,BOG,CLO,13:31:00,14:35:00,154510,Directo
2023-04-06,Latam,2023-04-26,BOG,CLO,14:33:00,15:37:00,154510,Directo
2023-04-06,Latam,2023-04-26,BOG,CLO,15:15:00,16:19:00,154510,Directo
2023-04-06,Latam,2023-04-26,BOG,CLO,17:27:00,18:31:00,154510,Directo
2023-04-06,Latam,2023-04-26,BOG,CLO,19:14:00,20:18:00,154510,Directo
2023-04-06,Latam,2023-04-26,BOG,CLO,21:05:00,22:09:00,194490,Directo
2023-04-06,Latam,2023-04-26,BOG,CLO,21:48:00,22:52:00,154510,Directo
2023-04-06,Latam,2023-04-26,BOG,CLO,22:54:00,23:58:00,154510,Directo
2023-04-06,Latam,2023-04-26,BOG,CLO,05:10:00,09:36:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,05:14:00,09:36:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,06:00:00,09:36:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,07:00:00,09:36:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,07:00:00,13:41:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,08:23:00,13:41:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,08:59:00,13:41:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,09:59:00,13:41:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,12:59:00,18:55:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,14:35:00,18:55:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,14:35:00,21:12:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,15:00:00,18:55:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,15:00:00,21:12:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,15:59:00,18:55:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,15:59:00,21:12:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,16:45:00,21:12:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,17:30:00,21:12:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,18:44:00,21:12:00,250300,1_parada
2023-04-06,Latam,2023-04-26,BOG,CLO,11:36:00,18:55:00,419400,2_paradas
2023-04-06,Latam,2023-04-26,BOG,CLO,11:36:00,21:12:00,630270,2_paradas
2023-04-06,Latam,2023-04-27,BOG,CLO,05:00:00,06:07:00,154510,Directo
2023-04-06,Latam,2023-04-27,BOG,CLO,06:20:00,07:27:00,154510,Directo
2023-04-06,Latam,2023-04-27,BOG,CLO,08:30:00,09:37:00,154510,Directo
2023-04-06,Latam,2023-04-27,BOG,CLO,10:17:00,11:21:00,154510,Directo
2023-04-06,Latam,2023-04-27,BOG,CLO,11:00:00,12:04:00,154510,Directo
2023-04-06,Latam,2023-04-27,BOG,CLO,11:43:00,12:47:00,154510,Directo
2023-04-06,Latam,2023-04-27,BOG,CLO,17:14:00,18:18:00,154510,Directo
2023-04-06,Latam,2023-04-27,BOG,CLO,17:41:00,18:45:00,154510,Directo
2023-04-06,Latam,2023-04-27,BOG,CLO,18:15:00,19:19:00,154510,Directo
2023-04-06,Latam,2023-04-27,BOG,CLO,18:45:00,19:49:00,194490,Directo
2023-04-06,Latam,2023-04-27,BOG,CLO,21:14:00,22:18:00,194490,Directo
2023-04-06,Latam,2023-04-27,BOG,CLO,22:04:00,23:08:00,154510,Directo
2023-04-06,Latam,2023-04-27,BOG,CLO,05:00:00,08:55:00,250300,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,05:30:00,08:55:00,250300,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,06:03:00,08:55:00,250300,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,06:03:00,12:37:00,250300,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,08:00:00,12:37:00,250300,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,08:39:00,12:37:00,250300,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,09:35:00,12:37:00,250300,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,10:14:00,12:37:00,330270,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,10:14:00,16:49:00,330270,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,10:29:00,15:44:00,593620,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,13:30:00,16:49:00,250300,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,14:36:00,21:22:00,330270,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,16:59:00,21:22:00,782710,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,18:14:00,21:22:00,330270,1_parada
2023-04-06,Latam,2023-04-27,BOG,CLO,10:30:00,16:49:00,630270,2_paradas
2023-04-06,Latam,2023-04-27,BOG,CLO,13:45:00,21:22:00,494250,2_paradas
2023-04-06,Latam,2023-04-28,BOG,CLO,05:01:00,06:08:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,05:30:00,06:37:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,06:00:00,07:07:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,07:06:00,08:13:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,08:42:00,09:49:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,09:45:00,10:52:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,11:43:00,12:47:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,12:51:00,13:55:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,14:55:00,15:59:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,16:01:00,17:05:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,17:15:00,18:19:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,18:50:00,19:54:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,21:48:00,22:52:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,23:17:00,00:21:00,253040,Directo
2023-04-06,Latam,2023-04-28,BOG,CLO,05:03:00,08:55:00,393340,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,06:17:00,08:55:00,423690,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,08:03:00,14:45:00,423690,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,09:15:00,14:45:00,423690,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,10:00:00,14:45:00,423690,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,10:30:00,14:45:00,423690,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,11:30:00,14:45:00,423690,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,12:00:00,15:44:00,1429660,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,15:00:00,20:56:00,850420,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,15:30:00,20:56:00,850420,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,16:15:00,20:56:00,850420,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,18:10:00,20:56:00,850420,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,18:10:00,00:51:00,423690,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,19:05:00,00:51:00,423690,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,19:59:00,00:51:00,423690,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,21:05:00,00:51:00,423690,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,22:18:00,00:51:00,423690,1_parada
2023-04-06,Latam,2023-04-28,BOG,CLO,08:15:00,20:56:00,1243830,2_paradas
2023-04-06,Latam,2023-04-28,BOG,CLO,11:26:00,20:56:00,1243830,2_paradas
2023-04-06,Latam,2023-04-28,BOG,CLO,16:43:00,00:51:00,1224910,2_paradas
2023-04-06,Latam,2023-04-28,BOG,CLO,18:59:00,00:51:00,1224910,2_paradas
2023-04-06,Latam,2023-04-29,BOG,CLO,05:00:00,06:07:00,154510,Directo
2023-04-06,Latam,2023-04-29,BOG,CLO,06:00:00,07:07:00,194490,Directo
2023-04-06,Latam,2023-04-29,BOG,CLO,06:44:00,07:51:00,154510,Directo
2023-04-06,Latam,2023-04-29,BOG,CLO,07:34:00,08:41:00,154510,Directo
2023-04-06,Latam,2023-04-29,BOG,CLO,09:30:00,10:37:00,154510,Directo
2023-04-06,Latam,2023-04-29,BOG,CLO,11:28:00,12:32:00,154510,Directo
2023-04-06,Latam,2023-04-29,BOG,CLO,12:14:00,13:18:00,154510,Directo
2023-04-06,Latam,2023-04-29,BOG,CLO,15:15:00,16:19:00,194490,Directo
2023-04-06,Latam,2023-04-29,BOG,CLO,16:25:00,17:29:00,194490,Directo
2023-04-06,Latam,2023-04-29,BOG,CLO,17:21:00,18:28:00,194490,Directo
2023-04-06,Latam,2023-04-29,BOG,CLO,18:57:00,20:01:00,194490,Directo
2023-04-06,Latam,2023-04-29,BOG,CLO,21:48:00,22:52:00,194490,Directo
2023-04-06,Latam,2023-04-29,BOG,CLO,23:03:00,00:07:00,194490,Directo
2023-04-06,Latam,2023-04-29,BOG,CLO,05:15:00,10:03:00,330270,1_parada
2023-04-06,Latam,2023-04-29,BOG,CLO,05:45:00,10:03:00,330270,1_parada
2023-04-06,Latam,2023-04-29,BOG,CLO,06:16:00,10:03:00,423690,1_parada
2023-04-06,Latam,2023-04-29,BOG,CLO,06:45:00,10:03:00,423690,1_parada
2023-04-06,Latam,2023-04-29,BOG,CLO,07:15:00,10:03:00,423690,1_parada
2023-04-06,Latam,2023-04-29,BOG,CLO,09:45:00,16:47:00,423690,1_parada
2023-04-06,Latam,2023-04-29,BOG,CLO,10:49:00,16:47:00,423690,1_parada
2023-04-06,Latam,2023-04-29,BOG,CLO,13:10:00,16:47:00,423690,1_parada
2023-04-06,Latam,2023-04-29,BOG,CLO,13:10:00,19:53:00,423690,1_parada
2023-04-06,Latam,2023-04-29,BOG,CLO,14:46:00,19:53:00,423690,1_parada
2023-04-06,Latam,2023-04-29,BOG,CLO,15:44:00,19:53:00,423690,1_parada
2023-04-06,Latam,2023-04-29,BOG,CLO,16:30:00,19:53:00,423690,1_parada
2023-04-06,Latam,2023-04-29,BOG,CLO,17:14:00,19:53:00,423690,1_parada
2023-04-06,Latam,2023-04-29,BOG,CLO,08:04:00,16:47:00,395720,2_paradas
2023-04-06,Latam,2023-04-29,BOG,CLO,08:04:00,19:53:00,395720,2_paradas
2023-04-06,Latam,2023-04-29,BOG,CLO,09:15:00,16:47:00,716430,2_paradas
2023-04-06,Latam,2023-04-29,BOG,CLO,11:05:00,19:53:00,417260,2_paradas
2023-04-06,Latam,2023-04-30,BOG,CLO,05:50:00,06:57:00,154510,Directo
2023-04-06,Latam,2023-04-30,BOG,CLO,06:44:00,07:51:00,154510,Directo
2023-04-06,Latam,2023-04-30,BOG,CLO,08:45:00,09:52:00,154510,Directo
2023-04-06,Latam,2023-04-30,BOG,CLO,10:15:00,11:19:00,154510,Directo
2023-04-06,Latam,2023-04-30,BOG,CLO,10:30:00,11:34:00,154510,Directo
2023-04-06,Latam,2023-04-30,BOG,CLO,16:59:00,18:03:00,253040,Directo
2023-04-06,Latam,2023-04-30,BOG,CLO,18:45:00,19:49:00,194490,Directo
2023-04-06,Latam,2023-04-30,BOG,CLO,20:15:00,21:19:00,194490,Directo
2023-04-06,Latam,2023-04-30,BOG,CLO,21:30:00,22:34:00,253040,Directo
2023-04-06,Latam,2023-04-30,BOG,CLO,06:00:00,12:33:00,320630,1_parada
2023-04-06,Latam,2023-04-30,BOG,CLO,06:30:00,12:33:00,320630,1_parada
2023-04-06,Latam,2023-04-30,BOG,CLO,08:30:00,12:33:00,320630,1_parada
2023-04-06,Latam,2023-04-30,BOG,CLO,09:18:00,12:33:00,320630,1_parada
2023-04-06,Latam,2023-04-30,BOG,CLO,09:45:00,12:33:00,320630,1_parada
2023-04-06,Latam,2023-04-30,BOG,CLO,12:59:00,19:33:00,320630,1_parada
2023-04-06,Latam,2023-04-30,BOG,CLO,14:35:00,19:33:00,320630,1_parada
2023-04-06,Latam,2023-04-30,BOG,CLO,15:19:00,19:33:00,320630,1_parada
2023-04-06,Latam,2023-04-30,BOG,CLO,16:14:00,19:33:00,320630,1_parada
2023-04-06,Latam,2023-04-30,BOG,CLO,17:00:00,19:33:00,360620,1_parada
2023-04-06,Latam,2023-04-30,BOG,CLO,09:50:00,19:33:00,395720,2_paradas
2023-04-06,Latam,2023-04-30,BOG,CLO,13:59:00,19:33:00,472480,2_paradas
2023-04-06,Latam,2023-04-30,BOG,CLO,20:29:00,05:10:00,471560,2_paradas
2023-04-06,Latam,2023-05-01,BOG,CLO,05:15:00,06:22:00,154510,Directo
2023-04-06,Latam,2023-05-01,BOG,CLO,07:42:00,08:49:00,154510,Directo
2023-04-06,Latam,2023-05-01,BOG,CLO,09:02:00,10:09:00,154510,Directo
2023-04-06,Latam,2023-05-01,BOG,CLO,10:07:00,11:11:00,154510,Directo
2023-04-06,Latam,2023-05-01,BOG,CLO,10:45:00,11:49:00,154510,Directo
2023-04-06,Latam,2023-05-01,BOG,CLO,11:14:00,12:18:00,194490,Directo
2023-04-06,Latam,2023-05-01,BOG,CLO,15:12:00,16:16:00,154510,Directo
2023-04-06,Latam,2023-05-01,BOG,CLO,16:03:00,17:07:00,154510,Directo
2023-04-06,Latam,2023-05-01,BOG,CLO,18:24:00,19:28:00,154510,Directo
2023-04-06,Latam,2023-05-01,BOG,CLO,19:20:00,20:24:00,194490,Directo
2023-04-06,Latam,2023-05-01,BOG,CLO,20:45:00,21:49:00,253040,Directo
2023-04-06,Latam,2023-05-01,BOG,CLO,21:30:00,22:34:00,253040,Directo
2023-04-06,Latam,2023-05-01,BOG,CLO,09:40:00,14:44:00,785330,1_parada
2023-04-06,Latam,2023-05-01,BOG,CLO,15:15:00,19:57:00,725470,1_parada
2023-04-06,Latam,2023-05-01,BOG,CLO,15:15:00,21:47:00,423690,1_parada
2023-04-06,Latam,2023-05-01,BOG,CLO,17:24:00,19:57:00,468430,1_parada
2023-04-06,Latam,2023-05-01,BOG,CLO,17:24:00,21:47:00,360620,1_parada
2023-04-06,Latam,2023-05-01,BOG,CLO,19:00:00,21:47:00,360620,1_parada
2023-04-06,Latam,2023-05-01,BOG,CLO,09:04:00,19:57:00,1224910,2_paradas
2023-04-06,Latam,2023-05-01,BOG,CLO,11:59:00,19:57:00,606470,2_paradas
2023-04-06,Latam,2023-05-01,BOG,CLO,11:59:00,21:47:00,504840,2_paradas
2023-04-06,Latam,2023-04-15,CLO,BOG,04:16:00,05:15:00,154510,Directo
2023-04-06,Latam,2023-04-15,CLO,BOG,05:16:00,06:15:00,154510,Directo
2023-04-06,Latam,2023-04-15,CLO,BOG,06:39:00,07:38:00,194490,Directo
2023-04-06,Latam,2023-04-15,CLO,BOG,07:30:00,08:29:00,154510,Directo
2023-04-06,Latam,2023-04-15,CLO,BOG,08:22:00,09:21:00,194490,Directo
2023-04-06,Latam,2023-04-15,CLO,BOG,09:13:00,10:12:00,194490,Directo
2023-04-06,Latam,2023-04-15,CLO,BOG,09:46:00,10:45:00,194490,Directo
2023-04-06,Latam,2023-04-15,CLO,BOG,13:13:00,14:13:00,194490,Directo
2023-04-06,Latam,2023-04-15,CLO,BOG,15:12:00,16:12:00,154510,Directo
2023-04-06,Latam,2023-04-15,CLO,BOG,16:29:00,17:29:00,194490,Directo
2023-04-06,Latam,2023-04-15,CLO,BOG,18:02:00,19:02:00,260890,Directo
2023-04-06,Latam,2023-04-15,CLO,BOG,19:00:00,19:59:00,154510,Directo
2023-04-06,Latam,2023-04-15,CLO,BOG,22:45:00,23:45:00,154510,Directo
2023-04-06,Latam,2023-04-15,CLO,BOG,06:46:00,09:12:00,330270,1_parada
2023-04-06,Latam,2023-04-15,CLO,BOG,06:46:00,09:54:00,423690,1_parada
2023-04-06,Latam,2023-04-15,CLO,BOG,06:46:00,12:57:00,330270,1_parada
2023-04-06,Latam,2023-04-15,CLO,BOG,09:49:00,12:57:00,782710,1_parada
2023-04-06,Latam,2023-04-15,CLO,BOG,09:49:00,14:46:00,725470,1_parada
2023-04-06,Latam,2023-04-15,CLO,BOG,09:49:00,15:49:00,652520,1_parada
